Non-Optimized Profile for Pan
=============================

Update or replace this file as new information becomes available.

Conditions of this profile:
   Non-optimized code.
   Run 1088, 34787 events, local I/O.
   Note that the cumulative time (7.2 sec) falls far short of the
   real time of the code, typically it is only 15% of the real time.


Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      7.19     0.00   173936     0.00     0.00  TaLabelledQuantity * __uninitialized_copy<TaLabelledQuantity *, TaLabelledQuantity *, TaLabelledQuantity>(TaLabelledQuantity *, TaLabelledQuantity *, TaLabelledQuantity *, TaLabelledQuantity *)
  0.00      7.19     0.00   173931     0.00     0.00  TaEvent::GetPairSynch(void) const
  0.00      7.19     0.00   173930     0.00     0.00  VaPair::GetDiff(int)
  0.00      7.19     0.00   173239     0.00     0.00  simple_alloc<double, __default_alloc_template<true, 0> >::deallocate(double *, unsigned int)
  0.00      7.19     0.00   156547     0.00     0.00  vector<TaLabelledQuantity, __default_alloc_template<true, 0> >::vector(void)
  0.00      7.19     0.00   152413     0.00     0.00  pair<ECutType, int> * uninitialized_copy<pair<ECutType, int> const *, pair<ECutType, int> *>(pair<ECutType, int> const *, pair<ECutType, int> const *, pair<ECutType, int> *)
  0.00      7.19     0.00   152354     0.00     0.00  simple_alloc<pair<ECutType, int>, __default_alloc_template<true, 0> >::deallocate(pair<ECutType, int> *, unsigned int)
  0.00      7.19     0.00   139388     0.00     0.00  vector<pair<ECutType, int>, __default_alloc_template<true, 0> >::clear(void)
  0.00      7.19     0.00   139206     0.00     0.00  __mi__Ct16__deque_iterator4Z7TaEventZR7TaEventZP7TaEventUi0RCt16__deque_iterator4Z7TaEventZR7TaEventZP7TaEventUi0
  0.00      7.19     0.00   139148     0.00     0.00  simple_alloc<TaLabelledQuantity, __default_alloc_template<true, 0> >::deallocate(TaLabelledQuantity *, unsigned int)
  0.00      7.19     0.00   139146     0.00     0.00  pair<ECutType, int>::pair(ECutType const &, int const &)
  0.00      7.19     0.00   104364     0.00     0.00  vector<unsigned int, __default_alloc_template<true, 0> >::end(void) const
  0.00      7.19     0.00   104359     0.00     0.00  __list_iterator<unsigned int, unsigned int &, unsigned int *>::__list_iterator(void)
  0.00      7.19     0.00   103465     0.00     0.00  TaCutInterval::~TaCutInterval(void)
  0.00      7.19     0.00   103453     0.00     0.00  TaCutInterval::TaCutInterval(TaCutInterval const &)
  0.00      7.19     0.00   103453     0.00     0.00  void construct<TaCutInterval, TaCutInterval>(TaCutInterval *, TaCutInterval const &)
  0.00      7.19     0.00   103453     0.00     0.00  void destroy<TaCutInterval>(TaCutInterval *)
  0.00      7.19     0.00    94450     0.00     0.00  double * __uninitialized_fill_n<double *, unsigned int, double, double>(double *, unsigned int, double const &, double *)
  0.00      7.19     0.00    94450     0.00     0.00  double * uninitialized_fill_n<double *, unsigned int, double>(double *, unsigned int, double const &)
  0.00      7.19     0.00    74844     0.00     0.00  select1st<pair<char const, int> >::operator()(pair<char const, int> const &) const
  0.00      7.19     0.00    74342     0.00     0.00  less<char>::operator()(char const &, char const &) const
  0.00      7.19     0.00    74342     0.00     0.00  rb_tree<char, pair<char const, int>, select1st<pair<char const, int> >, less<char>, __default_alloc_template<true, 0> >::value(__rb_tree_node<pair<char const, int> > *)
  0.00      7.19     0.00    69582     0.00     0.00  iterator_traits<unsigned int *>::value_type * value_type<unsigned int *>(unsigned int * const &)
  0.00      7.19     0.00    68774     0.00     0.00  rb_tree<char, pair<char const, int>, select1st<pair<char const, int> >, less<char>, __default_alloc_template<true, 0> >::key(__rb_tree_node<pair<char const, int> > *)
  0.00      7.19     0.00    55346     0.00     0.00  rb_tree<char, pair<char const, int>, select1st<pair<char const, int> >, less<char>, __default_alloc_template<true, 0> >::right(__rb_tree_node<pair<char const, int> > *)
  0.00      7.19     0.00    52204     0.00     0.00  vector<AnaList *, __default_alloc_template<true, 0> >::begin(void)
  0.00      7.19     0.00    52180     0.00     0.00  TaEvent::GetDelHelicity(void) const
  0.00      7.19     0.00    52180     0.00     0.00  __uninitialized_copy_aux__H2ZPC18TaLabelledQuantityZP18TaLabelledQuantity_X01T0X11G12__false_type_X11
  0.00      7.19     0.00    38318     0.00     0.00  __rb_tree_iterator<pair<char const, int>, pair<char const, int> &, pair<char const, int> *>::__rb_tree_iterator(__rb_tree_node<pair<char const, int> > *)
  0.00      7.19     0.00    34802     0.00     0.00  iterator_traits<TaCutInterval *>::value_type * value_type<TaCutInterval *>(TaCutInterval * const &)
  0.00      7.19     0.00    34794     0.00     0.00  __cl__t15__copy_dispatch2ZP18TaLabelledQuantityZP18TaLabelledQuantityP18TaLabelledQuantityN21
  0.00      7.19     0.00    34794     0.00     0.00  TaLabelledQuantity * copy<TaLabelledQuantity *, TaLabelledQuantity *>(TaLabelledQuantity *, TaLabelledQuantity *, TaLabelledQuantity *)
  0.00      7.19     0.00    34794     0.00     0.00  vector<TaLabelledQuantity, __default_alloc_template<true, 0> >::erase(TaLabelledQuantity *, TaLabelledQuantity *)
  0.00      7.19     0.00    34790     0.00     0.00  __copy_t__H1ZUi_PCX01T0PX01G11__true_type_PX01
  0.00      7.19     0.00    34790     0.00     0.00  void __destroy<unsigned int *, unsigned int>(unsigned int *, unsigned int *, unsigned int *)
  0.00      7.19     0.00    34790     0.00     0.00  __destroy_aux__H1ZPUi_X01T0G11__true_type_v
  0.00      7.19     0.00    34790     0.00     0.00  void destroy<unsigned int *>(unsigned int *, unsigned int *)
  0.00      7.19     0.00    34788     0.00     0.00  TaEvent::GetEvLength(void) const
  0.00      7.19     0.00    34788     0.00     0.00  VaPair::Init(void)
  0.00      7.19     0.00    34788     0.00     0.00  simple_alloc<unsigned int, __default_alloc_template<true, 0> >::allocate(unsigned int)
  0.00      7.19     0.00    34788     0.00     0.00  simple_alloc<unsigned int, __default_alloc_template<true, 0> >::deallocate(unsigned int *, unsigned int)
  0.00      7.19     0.00    34787     0.00     0.02  TaRun::AccumEvent(TaEvent const &)
  0.00      7.19     0.00    34787     0.00     0.00  TaEvent::GetHelicity(void) const
  0.00      7.19     0.00    34787     0.00     0.00  TaEvent::GetResults(void) const
  0.00      7.19     0.00    34787     0.00     0.01  VaAnalysis::ProcessEvt(void)
  0.00      7.19     0.00    34786     0.00     0.00  VaPair::GetAsy(int)
  0.00      7.19     0.00    34786     0.00     0.00  __cl__t15__copy_dispatch2ZPCUiZPUiPCUiT1PUi
  0.00      7.19     0.00    34786     0.00     0.00  __pl__Ct16__deque_iterator4Z7TaEventZR7TaEventZP7TaEventUi0i
  0.00      7.19     0.00    34786     0.00     0.00  vector<unsigned int, __default_alloc_template<true, 0> >::vector(vector<unsigned int, __default_alloc_template<true, 0> > const &)
  0.00      7.19     0.00    34786     0.00     0.00  unsigned int * __uninitialized_copy<unsigned int const *, unsigned int *, unsigned int>(unsigned int const *, unsigned int const *, unsigned int *, unsigned int *)
  0.00      7.19     0.00    34786     0.00     0.00  __uninitialized_copy_aux__H2ZPCUiZPUi_X01T0X11G11__true_type_X11
  0.00      7.19     0.00    34786     0.00     0.00  __vc__Ct16__deque_iterator4Z7TaEventZR7TaEventZP7TaEventUi0i
  0.00      7.19     0.00    34786     0.00     0.00  __vc__t5deque3Z7TaEventZt24__default_alloc_template2b1i0Ui0Ui
  0.00      7.19     0.00    34786     0.00     0.00  unsigned int * uninitialized_copy<unsigned int const *, unsigned int *>(unsigned int const *, unsigned int const *, unsigned int *)
  0.00      7.19     0.00    33139     0.00     0.00  TaEvent::CutStatus(void) const
  0.00      7.19     0.00    28265     0.00     0.00  __cl__Ct9select1st1Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0ZiRCt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zi
  0.00      7.19     0.00    27162     0.00     0.00  rb_tree<char, pair<char const, int>, select1st<pair<char const, int> >, less<char>, __default_alloc_template<true, 0> >::end(void)
  0.00      7.19     0.00    24607     0.00     0.00  __eq__FRC23__rb_tree_base_iteratorT0
  0.00      7.19     0.00    19057     0.00     0.00  simple_alloc<__list_node<unsigned int>, __default_alloc_template<true, 0> >::deallocate(__list_node<unsigned int> *)
  0.00      7.19     0.00    19057     0.00     0.00  list<unsigned int, __default_alloc_template<true, 0> >::get_node(void)
  0.00      7.19     0.00    19044     0.00     0.00  __ne__Ct15__list_iterator3ZUiZRCUiZPCUiRCt15__list_iterator3ZUiZRCUiZPCUi
  0.00      7.19     0.00    18184     0.00     0.00  __cl__Ct4less1Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0RCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0T1
  0.00      7.19     0.00    17610     0.00     0.00  rb_tree<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, int>, select1st<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, int> >, less<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > >, __default_alloc_template<true, 0> >::left(__rb_tree_node<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, int> > *)
  0.00      7.19     0.00    17399     0.00     0.00  void __destroy<TaCutInterval *, TaCutInterval>(TaCutInterval *, TaCutInterval *, TaCutInterval *)
  0.00      7.19     0.00    17399     0.00     0.00  vector<TaCutInterval, __default_alloc_template<true, 0> >::deallocate(void)
  0.00      7.19     0.00    17398     0.00     0.00  simple_alloc<TaCutInterval, __default_alloc_template<true, 0> >::allocate(unsigned int)
  0.00      7.19     0.00    17395     0.00     0.00  simple_alloc<TaEvent, __default_alloc_template<true, 0> >::allocate(unsigned int)
  0.00      7.19     0.00    17395     0.00     0.00  deque<TaEvent, __default_alloc_template<true, 0>, 0>::deallocate_node(TaEvent *)
  0.00      7.19     0.00    17394     0.00     0.00  TaPairFromPair::~TaPairFromPair(void)
  0.00      7.19     0.00    17394     0.00     0.00  TaCutList::~TaCutList(void)
  0.00      7.19     0.00    17394     0.00     0.00  list<unsigned int, __default_alloc_template<true, 0> >::~list(void)
  0.00      7.19     0.00    17394     0.00     0.00  vector<TaCutInterval, __default_alloc_template<true, 0> >::~vector(void)
  0.00      7.19     0.00    17393     0.00     0.01  VaPair::PassedCutsInt(TaCutList)
  0.00      7.19     0.00    17393     0.00     0.00  VaPair::PassedCuts(void)
  0.00      7.19     0.00    17393     0.00     0.00  __ml__Ct16__deque_iterator4ZP6VaPairZRP6VaPairZPP6VaPairUi0
  0.00      7.19     0.00    17393     0.00     0.00  list<unsigned int, __default_alloc_template<true, 0> >::list(list<unsigned int, __default_alloc_template<true, 0> > const &)
  0.00      7.19     0.00    17393     0.00     0.00  TaCutInterval * __uninitialized_copy<TaCutInterval const *, TaCutInterval *, TaCutInterval>(TaCutInterval const *, TaCutInterval const *, TaCutInterval *, TaCutInterval *)
  0.00      7.19     0.00    17393     0.00     0.00  TaCutInterval * vector<TaCutInterval, __default_alloc_template<true, 0> >::allocate_and_copy<TaCutInterval const *>(unsigned int, TaCutInterval const *, TaCutInterval const *)
  0.00      7.19     0.00    17393     0.00     0.00  list<unsigned int, __default_alloc_template<true, 0> >::begin(void) const
  0.00      7.19     0.00    17393     0.00     0.00  void destroy<VaPair *>(VaPair * *)
  0.00      7.19     0.00    17393     0.00     0.00  list<unsigned int, __default_alloc_template<true, 0> >::end(void) const
  0.00      7.19     0.00    17393     0.00     0.00  deque<VaPair *, __default_alloc_template<true, 0>, 0>::front(void)
  0.00      7.19     0.00    17393     0.00     0.00  deque<VaPair *, __default_alloc_template<true, 0>, 0>::pop_front(void)
  0.00      7.19     0.00    17393     0.00     0.00  void list<unsigned int, __default_alloc_template<true, 0> >::range_initialize<__list_iterator<unsigned int, unsigned int const &, unsigned int const *> >(__list_iterator<unsigned int, unsigned int const &, unsigned int const *>, __list_iterator<unsigned int, unsigned int const &, unsigned int const *>)
  0.00      7.19     0.00    17393     0.00     0.00  TaCutInterval * uninitialized_copy<TaCutInterval const *, TaCutInterval *>(TaCutInterval const *, TaCutInterval const *, TaCutInterval *)
  0.00      7.19     0.00    17392     0.00     0.00  deque<TaEvent, __default_alloc_template<true, 0>, 0>::reserve_map_at_back(unsigned int)
  0.00      7.19     0.00    17284     0.00     0.00  rb_tree<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, int>, select1st<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, int> >, less<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > >, __default_alloc_template<true, 0> >::right(__rb_tree_node<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, int> > *)
  0.00      7.19     0.00    17167     0.00     0.00  simple_alloc<TaCutInterval, __default_alloc_template<true, 0> >::deallocate(TaCutInterval *, unsigned int)
  0.00      7.19     0.00    15249     0.00     0.00  rb_tree<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, int>, select1st<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, int> >, less<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > >, __default_alloc_template<true, 0> >::value(__rb_tree_node<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, int> > *)
  0.00      7.19     0.00    13718     0.00     0.00  rb_tree<char, pair<char const, int>, select1st<pair<char const, int> >, less<char>, __default_alloc_template<true, 0> >::left(__rb_tree_node<pair<char const, int> > *)
  0.00      7.19     0.00    13207     0.00     0.00  vector<TaCutInterval, __default_alloc_template<true, 0> >::begin(void)
  0.00      7.19     0.00    13202     0.00     0.00  __ml__Ct15__list_iterator3ZUiZRUiZPUi
  0.00      7.19     0.00    13202     0.00     0.00  __vc__t6vector2Z13TaCutIntervalZt24__default_alloc_template2b1i0Ui
  0.00      7.19     0.00    13202     0.00     0.00  rb_tree<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, int>, select1st<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, int> >, less<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > >, __default_alloc_template<true, 0> >::key(__rb_tree_node<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, int> > *)
  0.00      7.19     0.00    11080     0.00     0.00  rb_tree<char, pair<char const, int>, select1st<pair<char const, int> >, less<char>, __default_alloc_template<true, 0> >::root(void) const
  0.00      7.19     0.00    11000     0.00     0.00  map<char, int, less<char>, __default_alloc_template<true, 0> >::find(char const &)
  0.00      7.19     0.00    10662     0.00     0.00  map<char, int, less<char>, __default_alloc_template<true, 0> >::end(void)
  0.00      7.19     0.00     9901     0.00     0.00  bool operator!=<ECutType>(ECutType const &, ECutType const &)
  0.00      7.19     0.00     8689     0.00     0.00  rb_tree<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, int>, select1st<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, int> >, less<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > >, __default_alloc_template<true, 0> >::root(void) const
  0.00      7.19     0.00     8323     0.00     0.00  void construct<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > >(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > *, basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &)
  0.00      7.19     0.00     8306     0.00     0.00  void destroy<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > >(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > *)
  0.00      7.19     0.00     7487     0.00     0.00  pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, int>::~pair(void)
  0.00      7.19     0.00     7442     0.00     0.00  simple_alloc<__rb_tree_node<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, int> >, __default_alloc_template<true, 0> >::allocate(void)
  0.00      7.19     0.00     7442     0.00     0.00  rb_tree<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, int>, select1st<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, int> >, less<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > >, __default_alloc_template<true, 0> >::get_node(void)
  0.00      7.19     0.00     7167     0.00     0.00  vector<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, __default_alloc_template<true, 0> >::begin(void)
  0.00      7.19     0.00     6614     0.00     0.00  vector<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, __default_alloc_template<true, 0> >::begin(void) const
  0.00      7.19     0.00     6614     0.00     0.00  simple_alloc<__rb_tree_node<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, int> >, __default_alloc_template<true, 0> >::deallocate(__rb_tree_node<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, int> > *)
