Profile for Pan
===============

Update or replace this file as new information becomes available.

Conditions of this profile:
   Optimized code, gcc level 1.
   Run 1088, 34787 events, local I/O.
   Note that the cumulative time (6.7 sec) falls far short of the
   real time of the code, typically it is only 15% of the real time.


Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
-----------------------------------------------
                0.00    0.00       1/1           TaAsciiDB::InitDataMap(void) [131]
[200]    0.0    0.00    0.00       1         rb_tree<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > >, select1st<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > > >, less<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > >, __default_alloc_template<true, 0> >::upper_bound(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &) [200]
-----------------------------------------------
                0.00    0.00    2020/2020        vector<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, __default_alloc_template<true, 0> >::insert_aux(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > *, basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &) [114]
[357]    0.0    0.00    0.00    2020         __uninitialized_copy_aux__H2ZPt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0ZPt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0_X01T0X11G12__false_type_X11 [357]
-----------------------------------------------
                0.00    0.00       1/808         TaEvent::AddToTree(TaDevice const &, TTree &) [176]
                0.00    0.00       6/808         TaAsciiDB::SelfCheck(void) [195]
                0.00    0.00      60/808         TaAsciiDB::GetKeyMap(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >) const [151]
                0.00    0.00      63/808         TaDevice::Init(VaDataBase const &) [82]
                0.00    0.00     102/808         TaAsciiDB::InitDataMap(void) [131]
                0.00    0.00     102/808         pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, TaKeyMap>::~pair(void) [377]
                0.00    0.00     189/808         pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, TaKeyMap>::~pair(void) [375]
                0.00    0.00     285/808         TaAsciiDB::GetDataMapType(void) const [137]
[358]    0.0    0.00    0.00     808         map<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, int, less<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > >, __default_alloc_template<true, 0> >::~map(void) [358]
                0.00    0.00     742/799         __erase__t7rb_tree5Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0ZiZt9select1st1Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0ZiZt4less1Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt24__default_alloc_template2b1i0Pt14__rb_tree_node1Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zi [361]
-----------------------------------------------
                0.00    0.00       6/801         TaAsciiDB::SelfCheck(void) [195]
                0.00    0.00      60/801         TaAsciiDB::GetKeyMap(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >) const [151]
                0.00    0.00      60/801         TaDevice::Init(VaDataBase const &) [82]
                0.00    0.00     102/801         pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, TaKeyMap>::pair(pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, TaKeyMap> const &) [379]
                0.00    0.00     285/801         TaAsciiDB::GetDataMapType(void) const [137]
                0.00    0.00     288/801         TaAsciiDB::InitDataMap(void) [131]
[359]    0.0    0.00    0.00     801         __as__t7rb_tree5Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0ZiZt9select1st1Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0ZiZt4less1Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt24__default_alloc_template2b1i0RCt7rb_tree5Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0ZiZt9select1st1Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0ZiZt4less1Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt24__default_alloc_template2b1i0 [359]
                0.00    0.00     798/799         __copy__t7rb_tree5Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0ZiZt9select1st1Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0ZiZt4less1Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt24__default_alloc_template2b1i0Pt14__rb_tree_node1Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0ZiT1 [360]
                0.00    0.00      57/799         __erase__t7rb_tree5Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0ZiZt9select1st1Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0ZiZt4less1Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt24__default_alloc_template2b1i0Pt14__rb_tree_node1Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zi [361]
-----------------------------------------------
                                2681             __copy__t7rb_tree5Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0ZiZt9select1st1Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0ZiZt4less1Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt24__default_alloc_template2b1i0Pt14__rb_tree_node1Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0ZiT1 [360]
                0.00    0.00       1/799         TaDevice::GetKeyList(void) const [181]
                0.00    0.00     798/799         __as__t7rb_tree5Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0ZiZt9select1st1Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0ZiZt4less1Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt24__default_alloc_template2b1i0RCt7rb_tree5Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0ZiZt9select1st1Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0ZiZt4less1Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt24__default_alloc_template2b1i0 [359]
[360]    0.0    0.00    0.00     799+2681    __copy__t7rb_tree5Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0ZiZt9select1st1Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0ZiZt4less1Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt24__default_alloc_template2b1i0Pt14__rb_tree_node1Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0ZiT1 [360]
                                2681             __copy__t7rb_tree5Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0ZiZt9select1st1Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0ZiZt4less1Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt24__default_alloc_template2b1i0Pt14__rb_tree_node1Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0ZiT1 [360]
-----------------------------------------------
                                5806             __erase__t7rb_tree5Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0ZiZt9select1st1Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0ZiZt4less1Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt24__default_alloc_template2b1i0Pt14__rb_tree_node1Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zi [361]
                0.00    0.00      57/799         __as__t7rb_tree5Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0ZiZt9select1st1Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0ZiZt4less1Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt24__default_alloc_template2b1i0RCt7rb_tree5Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0ZiZt9select1st1Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0ZiZt4less1Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt24__default_alloc_template2b1i0 [359]
                0.00    0.00     742/799         map<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, int, less<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > >, __default_alloc_template<true, 0> >::~map(void) [358]
[361]    0.0    0.00    0.00     799+5806    __erase__t7rb_tree5Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0ZiZt9select1st1Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0ZiZt4less1Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt24__default_alloc_template2b1i0Pt14__rb_tree_node1Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zi [361]
                                5806             __erase__t7rb_tree5Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0ZiZt9select1st1Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0ZiZt4less1Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt24__default_alloc_template2b1i0Pt14__rb_tree_node1Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zi [361]
-----------------------------------------------
                0.00    0.00     765/765         rb_tree<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, int>, select1st<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, int> >, less<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > >, __default_alloc_template<true, 0> >::insert_unique(pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, int> const &) [111]
[362]    0.0    0.00    0.00     765         __insert__t7rb_tree5Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0ZiZt9select1st1Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0ZiZt4less1Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt24__default_alloc_template2b1i0P19__rb_tree_node_baseT1RCt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zi [362]
-----------------------------------------------
                0.00    0.00     544/544         TaStatistics::Zero(void) [140]
[363]    0.0    0.00    0.00     544         __as__t6vector2ZdZt24__default_alloc_template2b1i0RCt6vector2ZdZt24__default_alloc_template2b1i0 [363]
-----------------------------------------------
                0.00    0.00       1/495         TaAsciiDB::GetDacNoise(int const &, int const &, basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &) const [85]
                0.00    0.00       1/495         TaAsciiDB::GetPedestal(int const &, int const &) const [86]
                0.00    0.00       1/495         TaAsciiDB::SelfCheck(void) [195]
                0.00    0.00       8/495         TaRun::Finish(void) [178]
                0.00    0.00      20/495         TaDevice::Init(VaDataBase const &) [82]
                0.00    0.00     113/495         __as__t6vector2Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt24__default_alloc_template2b1i0RCt6vector2Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt24__default_alloc_template2b1i0 [365]
                0.00    0.00     136/495         TaRun::AccumPair(VaPair const &) [23]
                0.00    0.00     215/495         VaDataBase::vsplit(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >) [126]
[364]    0.0    0.00    0.00     495         __uninitialized_copy_aux__H2ZPCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0ZPt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0_X01T0X11G12__false_type_X11 [364]
-----------------------------------------------
                0.00    0.00       1/216         TaAsciiDB::SelfCheck(void) [195]
                0.00    0.00     215/216         TaAsciiDB::Load(int) [193]
[365]    0.0    0.00    0.00     216         __as__t6vector2Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt24__default_alloc_template2b1i0RCt6vector2Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt24__default_alloc_template2b1i0 [365]
                0.00    0.00     113/495         __uninitialized_copy_aux__H2ZPCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0ZPt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0_X01T0X11G12__false_type_X11 [364]
-----------------------------------------------
                0.00    0.00     120/120         TaAsciiDB::LoadTable(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, vector<dtype *, __default_alloc_template<true, 0> >) [133]
[366]    0.0    0.00    0.00     120         __as__t6vector2ZP5dtypeZt24__default_alloc_template2b1i0RCt6vector2ZP5dtypeZt24__default_alloc_template2b1i0 [366]
-----------------------------------------------
                0.00    0.00       1/104         __tcf_0 [446]
                0.00    0.00     103/104         TaAsciiDB::LoadTable(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, vector<dtype *, __default_alloc_template<true, 0> >) [133]
[367]    0.0    0.00    0.00     104         pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, vector<dtype *, __default_alloc_template<true, 0> > >::~pair(void) [367]
-----------------------------------------------
                0.00    0.00     103/103         TaAsciiDB::LoadTable(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, vector<dtype *, __default_alloc_template<true, 0> >) [133]
[368]    0.0    0.00    0.00     103         pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > >::~pair(void) [368]
-----------------------------------------------
                0.00    0.00     103/103         rb_tree<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > >, select1st<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > > >, less<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > >, __default_alloc_template<true, 0> >::insert_equal(pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > > const &) [136]
[369]    0.0    0.00    0.00     103         __insert__t7rb_tree5Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt6vector2ZP5dtypeZt24__default_alloc_template2b1i0Zt9select1st1Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt6vector2ZP5dtypeZt24__default_alloc_template2b1i0Zt4less1Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt24__default_alloc_template2b1i0P19__rb_tree_node_baseT1RCt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt6vector2ZP5dtypeZt24__default_alloc_template2b1i0 [369]
                0.00    0.00     103/103         pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > >::pair(pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > > const &) [370]
-----------------------------------------------
                0.00    0.00     103/103         __insert__t7rb_tree5Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt6vector2ZP5dtypeZt24__default_alloc_template2b1i0Zt9select1st1Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt6vector2ZP5dtypeZt24__default_alloc_template2b1i0Zt4less1Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt24__default_alloc_template2b1i0P19__rb_tree_node_baseT1RCt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt6vector2ZP5dtypeZt24__default_alloc_template2b1i0 [369]
[370]    0.0    0.00    0.00     103         pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > >::pair(pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > > const &) [370]
-----------------------------------------------
                0.00    0.00      72/72          TaRun::PrintStats(TaStatistics, vector<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, __default_alloc_template<true, 0> >, vector<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, __default_alloc_template<true, 0> >) const [138]
[371]    0.0    0.00    0.00      72         TaStatistics::~TaStatistics(void) [371]
-----------------------------------------------
                0.00    0.00       4/72          TaRun::Finish(void) [178]
                0.00    0.00      68/72          TaRun::AccumPair(VaPair const &) [23]
[372]    0.0    0.00    0.00      72         TaStatistics::TaStatistics(TaStatistics const &) [372]
-----------------------------------------------
                0.00    0.00      72/72          rb_tree<char, pair<char const, int>, select1st<pair<char const, int> >, less<char>, __default_alloc_template<true, 0> >::insert_unique(pair<char const, int> const &) [139]
[373]    0.0    0.00    0.00      72         __insert__t7rb_tree5ZcZt4pair2ZCcZiZt9select1st1Zt4pair2ZCcZiZt4less1ZcZt24__default_alloc_template2b1i0P19__rb_tree_node_baseT1RCt4pair2ZCcZi [373]
-----------------------------------------------
                0.00    0.00       2/70          TaRun::Finish(void) [178]
                0.00    0.00      68/70          TaRun::AccumPair(VaPair const &) [23]
[374]    0.0    0.00    0.00      70         TaStatistics::operator+=(TaStatistics const &) [374]
-----------------------------------------------
                0.00    0.00       1/63          TaAsciiDB::SelfCheck(void) [195]
                0.00    0.00      62/63          TaAsciiDB::InitDataMap(void) [131]
[375]    0.0    0.00    0.00      63         pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, TaKeyMap>::~pair(void) [375]
                0.00    0.00     189/808         map<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, int, less<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > >, __default_alloc_template<true, 0> >::~map(void) [358]
-----------------------------------------------
                0.00    0.00      25/50          __insert__t7rb_tree5ZiZt4pair2ZCiZt6vector2ZiZt24__default_alloc_template2b1i0Zt9select1st1Zt4pair2ZCiZt6vector2ZiZt24__default_alloc_template2b1i0Zt4less1ZiZt24__default_alloc_template2b1i0P19__rb_tree_node_baseT1RCt4pair2ZCiZt6vector2ZiZt24__default_alloc_template2b1i0 [380]
                0.00    0.00      25/50          __copy__t7rb_tree5ZiZt4pair2ZCiZt6vector2ZiZt24__default_alloc_template2b1i0Zt9select1st1Zt4pair2ZCiZt6vector2ZiZt24__default_alloc_template2b1i0Zt4less1ZiZt24__default_alloc_template2b1i0Pt14__rb_tree_node1Zt4pair2ZCiZt6vector2ZiZt24__default_alloc_template2b1i0T1 [388]
[376]    0.0    0.00    0.00      50         pair<int const, vector<int, __default_alloc_template<true, 0> > >::pair(pair<int const, vector<int, __default_alloc_template<true, 0> > > const &) [376]
-----------------------------------------------
                0.00    0.00      34/34          TaAsciiDB::InitDataMap(void) [131]
[377]    0.0    0.00    0.00      34         pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, TaKeyMap>::~pair(void) [377]
                0.00    0.00     102/808         map<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, int, less<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > >, __default_alloc_template<true, 0> >::~map(void) [358]
-----------------------------------------------
                0.00    0.00      34/34          rb_tree<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, TaKeyMap>, select1st<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, TaKeyMap> >, less<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > >, __default_alloc_template<true, 0> >::insert_unique(pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, TaKeyMap> const &) [142]
[378]    0.0    0.00    0.00      34         __insert__t7rb_tree5Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Z8TaKeyMapZt9select1st1Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Z8TaKeyMapZt4less1Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt24__default_alloc_template2b1i0P19__rb_tree_node_baseT1RCt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Z8TaKeyMap [378]
                0.00    0.00      34/34          pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, TaKeyMap>::pair(pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, TaKeyMap> const &) [379]
-----------------------------------------------
                0.00    0.00      34/34          __insert__t7rb_tree5Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Z8TaKeyMapZt9select1st1Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Z8TaKeyMapZt4less1Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt24__default_alloc_template2b1i0P19__rb_tree_node_baseT1RCt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Z8TaKeyMap [378]
[379]    0.0    0.00    0.00      34         pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, TaKeyMap>::pair(pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, TaKeyMap> const &) [379]
                0.00    0.00     102/801         __as__t7rb_tree5Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0ZiZt9select1st1Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0ZiZt4less1Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt24__default_alloc_template2b1i0RCt7rb_tree5Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0ZiZt9select1st1Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0ZiZt4less1Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt24__default_alloc_template2b1i0 [359]
-----------------------------------------------
                0.00    0.00      25/25          rb_tree<int, pair<int const, vector<int, __default_alloc_template<true, 0> > >, select1st<pair<int const, vector<int, __default_alloc_template<true, 0> > > >, less<int>, __default_alloc_template<true, 0> >::insert_unique(pair<int const, vector<int, __default_alloc_template<true, 0> > > const &) [150]
[380]    0.0    0.00    0.00      25         __insert__t7rb_tree5ZiZt4pair2ZCiZt6vector2ZiZt24__default_alloc_template2b1i0Zt9select1st1Zt4pair2ZCiZt6vector2ZiZt24__default_alloc_template2b1i0Zt4less1ZiZt24__default_alloc_template2b1i0P19__rb_tree_node_baseT1RCt4pair2ZCiZt6vector2ZiZt24__default_alloc_template2b1i0 [380]
                0.00    0.00      25/50          pair<int const, vector<int, __default_alloc_template<true, 0> > >::pair(pair<int const, vector<int, __default_alloc_template<true, 0> > > const &) [376]
-----------------------------------------------
                0.00    0.00      14/14          vector<pair<ECutType, int>, __default_alloc_template<true, 0> >::insert_aux(pair<ECutType, int> *, pair<ECutType, int> const &) [157]
[381]    0.0    0.00    0.00      14         __uninitialized_copy_aux__H2ZPt4pair2Z8ECutTypeZiZPt4pair2Z8ECutTypeZi_X01T0X11G12__false_type_X11 [381]
-----------------------------------------------
                0.00    0.00      12/12          TaCutList::UpdateCutInterval(ECutType, int, unsigned int) [42]
[382]    0.0    0.00    0.00      12         TaCutInterval::TaCutInterval(ECutType, int, unsigned int, unsigned int) [382]
-----------------------------------------------
                0.00    0.00       5/10          TaAsciiDB::GetCutValues(void) const [161]
                0.00    0.00       5/10          TaCutList::Init(VaDataBase const &) [190]
[383]    0.0    0.00    0.00      10         map<int, vector<int, __default_alloc_template<true, 0> >, less<int>, __default_alloc_template<true, 0> >::~map(void) [383]
                0.00    0.00      10/10          __erase__t7rb_tree5ZiZt4pair2ZCiZt6vector2ZiZt24__default_alloc_template2b1i0Zt9select1st1Zt4pair2ZCiZt6vector2ZiZt24__default_alloc_template2b1i0Zt4less1ZiZt24__default_alloc_template2b1i0Pt14__rb_tree_node1Zt4pair2ZCiZt6vector2ZiZt24__default_alloc_template2b1i0 [384]
-----------------------------------------------
